,Unnamed: 0,Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,Double Value,Farmers Market?,place_id,googlename,googlelat,googlelon,googleaddress,check,official_address,phone number,hours,website,url,rating,nearby_price,details_price,Yelp_price,category,type,multiple,how
2117,253834,S & K FOOD & LIQ INC,-87.560036,41.758751,7500 S Exchange Ave,,Chicago,IL,60649.0,4303.0,COOK,False,False,ChIJd5KysUAoDogRzhRxm4k3T5I,S & K Food & Liquor Inc,41.7589159,-87.5602231,"7500 South Exchange Avenue, Chicago",0,"7500 S Exchange Ave, Chicago, IL 60649, USA",(773) 978-6571,"['Monday: 8:00 AM – 2:00 AM', 'Tuesday: 8:00 AM – 2:00 AM', 'Wednesday: 8:00 AM – 2:00 AM', 'Thursday: 8:00 AM – 2:00 AM', 'Friday: 8:00 AM – 2:00 AM', 'Saturday: 8:00 AM – 2:00 AM', 'Sunday: Closed']",,https://maps.google.com/?cid=10542706316855547086,3.8,,,,convenience store,"['grocery_or_supermarket', 'liquor_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2118,253835,ALDI  30,-87.727654,41.928169,4030 W Wrightwood Ave,,Chicago,IL,60639.0,2125.0,COOK,False,False,ChIJSzURXQXND4gRN5_CDTzwfIw,ALDI,41.9286554,-87.72874250000001,"4030 West Wrightwood Avenue, Chicago",0,"4030 W Wrightwood Ave, Chicago, IL 60639, USA",(855) 955-2534,"['Monday: 9:00 AM – 9:00 PM', 'Tuesday: 9:00 AM – 9:00 PM', 'Wednesday: 9:00 AM – 9:00 PM', 'Thursday: 9:00 AM – 9:00 PM', 'Friday: 9:00 AM – 9:00 PM', 'Saturday: 9:00 AM – 9:00 PM', 'Sunday: 9:00 AM – 7:00 PM']",https://www.aldi.us/,https://maps.google.com/?cid=10123230203141594935,4.4,1.0,1.0,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2119,253836,Impallaria Bakery Inc,-87.641487,41.840172,2952 S Wallace St,,Chicago,IL,60616.0,3035.0,COOK,False,False,ChIJscHQaEEsDogRF10eZm11WP8,Impallaria Bakery & Deli,41.84019419999999,-87.6415967,"2952 South Wallace Street, Chicago",0,"2952 S Wallace St, Chicago, IL 60616, USA",(312) 842-2146,"['Monday: 6:00 AM – 1:00 PM', 'Tuesday: 5:00 AM – 5:00 PM', 'Wednesday: 5:00 AM – 5:00 PM', 'Thursday: 5:00 AM – 5:00 PM', 'Friday: 5:00 AM – 5:00 PM', 'Saturday: 6:00 AM – 5:00 PM', 'Sunday: 7:00 AM – 1:00 PM']",http://impallaria.com/,https://maps.google.com/?cid=18399585390347312407,4.9,,,$,other,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2120,253839,Jewel 3443,-87.659859,41.978928,5343 N Broadway St,,Chicago,IL,60640.0,2311.0,COOK,False,False,ChIJ9yVdmYHRD4gR8chPKYS9p00,Jewel-Osco,41.9792054,-87.65930759999999,"5343 North Broadway, Chicago",0,"5343 North Broadway, Chicago, IL 60640, USA",(773) 784-1922,"['Monday: 6:00 AM – 12:00 AM', 'Tuesday: 6:00 AM – 12:00 AM', 'Wednesday: 6:00 AM – 12:00 AM', 'Thursday: 6:00 AM – 12:00 AM', 'Friday: 6:00 AM – 12:00 AM', 'Saturday: 6:00 AM – 12:00 AM', 'Sunday: 6:00 AM – 12:00 AM']",http://www.jewelosco.com/pd/stores/IL/Chicago/Chicago-Broadway-and-Foster/3D9473376,https://maps.google.com/?cid=5595649437357558001,3.5,2.0,2.0,$$,grocery,"['grocery_or_supermarket', 'pharmacy', 'health', 'food', 'store', 'point_of_interest', 'establishment']",6,name 1 and address 1 (more than one first) 
2121,253840,"DADY MART FOOD & LIQUOR, INC.",-87.603897,41.75124,833 E 79th St,,Chicago,IL,60619.0,3111.0,COOK,False,False,ChIJfYqsUrkoDogRUrXYystvHQs,Daddy Mart Food & Liquor,41.7510014,-87.6037295,"833 East 79th Street, Chicago",0,"833 E 79th St, Chicago, IL 60619, USA",(773) 483-9400,"['Monday: 11:30 AM – 7:00 PM', 'Tuesday: 11:30 AM – 7:00 PM', 'Wednesday: 11:30 AM – 7:00 PM', 'Thursday: 11:30 AM – 7:00 PM', 'Friday: 11:30 AM – 7:00 PM', 'Saturday: Closed', 'Sunday: 11:30 AM – 7:00 PM']",,https://maps.google.com/?cid=800919229814060370,,,,,convenience store,"['convenience_store', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2122,253842,NORTH WATER MARKET INC,-87.695786,41.997711,2626 W Devon Ave,,Chicago,IL,60659.0,1804.0,COOK,False,False,ChIJWSX-pd_RD4gR3FoPP8gzTJw,Fresh Farms,41.9977179,-87.69576339999999,"2626 West Devon Avenue, Chicago",0,"2626 W Devon Ave, Chicago, IL 60659, USA",(773) 764-3557,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']",http://www.myfreshfarms.com/,https://maps.google.com/?cid=11262433703291214556,4.3,1.0,1.0,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2123,253843,WALGREENS  01310,-87.705612,41.917458,3110 W Armitage Ave,,Chicago,IL,60647.0,3819.0,COOK,False,False,ChIJo8ZFkWfND4gRUMUz1vEScWo,WIC Food Center,41.9175133,-87.705845,"3110 West Armitage Avenue, Chicago",0,"3110 W Armitage Ave, Chicago, IL 60647, USA",(773) 395-1010,"['Monday: 8:00 AM – 12:00 AM', 'Tuesday: 8:00 AM – 12:00 AM', 'Wednesday: 8:00 AM – 12:00 AM', 'Thursday: 8:00 AM – 12:00 AM', 'Friday: 8:00 AM – 12:00 AM', 'Saturday: 9:00 AM – 8:00 PM', 'Sunday: 9:00 AM – 8:00 PM']",http://www.catholiccharities.net/services/nutrition/,https://maps.google.com/?cid=7669932470278800720,3.7,,,,other,"['store', 'point_of_interest', 'establishment']",6,name 1 and address 1 (more than one first) 
2124,253844,RAINBOW FINER FOOD & LIQUOR,-87.66424599999998,41.778748,6316 S Ashland Ave,,Chicago,IL,60636.0,2725.0,COOK,False,False,ChIJYYINDVMuDogRWMibpw0K2N4,Rainbow Finer Foods & Liquors,41.7787359,-87.66437189999999,"6316 South Ashland Avenue, Chicago",0,"6316 S Ashland Ave, Chicago, IL 60636, USA",(773) 436-6100,,,https://maps.google.com/?cid=16057595525152360536,4.0,,,,convenience store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2125,253846,ALDI 96,-87.64328,41.685017,821 W 115th St,,Chicago,IL,60643.0,4618.0,COOK,False,False,ChIJtex4QkYkDogRtKHDPdcfNCA,ALDI,41.6837354,-87.6431989,"821 West 115th Street, Chicago",0,"821 W 115th St, Chicago, IL 60643, USA",(855) 955-2534,"['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 7:00 PM', 'Sunday: 9:00 AM – 7:00 PM']",https://www.aldi.us/,https://maps.google.com/?cid=2320514717317308852,4.2,1.0,1.0,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2126,254753,NATIONAL FRUITS QUICK STOP,-87.71684300000003,41.96833400000001,3523 W Lawrence Ave,,Chicago,IL,60625.0,5611.0,COOK,False,False,ChIJIV-LhefND4gRjcIfUaVDJog,Q Stop,41.9681858,-87.7168611,"3523 West Lawrence Avenue, Chicago",0,"3523 W Lawrence Ave, Chicago, IL 60625, USA",(773) 478-3393,"['Monday: 7:30 AM – 12:30 AM', 'Tuesday: 7:30 AM – 12:30 AM', 'Wednesday: 7:30 AM – 12:30 AM', 'Thursday: 7:30 AM – 12:30 AM', 'Friday: 7:30 AM – 12:30 AM', 'Saturday: 7:30 AM – 1:30 AM', 'Sunday: 11:00 AM – 12:00 AM']",,https://maps.google.com/?cid=9810603215582904973,4.1,,,$$,convenience store,"['liquor_store', 'store', 'point_of_interest', 'establishment']",1,address first word
2127,254953,A & J GROCERY,-87.68875899999998,41.997925,6406 N Claremont Ave,,Chicago,IL,60645.0,5414.0,COOK,False,False,ChIJKYRPId3RD4gRCk1D8a6kmoc,A & J Grocery,41.9980875,-87.68892799999999,"6406 North Claremont Avenue, Chicago",0,"6406 N Claremont Ave, Chicago, IL 60645, USA",(773) 465-5181,,,https://maps.google.com/?cid=9771303412812696842,,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
2128,254954,Fine Fair Food & Liquor,-87.709572,41.85899000000001,3357 W 16th St,,Chicago,IL,60623.0,2145.0,COOK,False,False,ChIJO5v1sokyDogRS-ErqqwyKWU,Fine Fair Food & Liquors,41.8589422,-87.7100184,"3357 West 16th Street, Chicago",0,"3357 W 16th St, Chicago, IL 60623, USA",(773) 521-7477,,,https://maps.google.com/?cid=7289413189046624587,,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2129,254955,PATEL BROTHERS,-87.695335,41.997688,2610 W Devon Ave,,Chicago,IL,60659.0,1804.0,COOK,False,False,ChIJq49brN_RD4gRzePntpkz_gM,Patel Brothers,41.99784,-87.695275,"2610 West Devon Avenue, Chicago",0,"2610 W Devon Ave, Chicago, IL 60659, USA",(773) 262-7777,"['Monday: 8:00 AM – 9:00 PM', 'Tuesday: 8:00 AM – 9:00 PM', 'Wednesday: 8:00 AM – 9:00 PM', 'Thursday: 8:00 AM – 9:00 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 8:00 AM – 9:00 PM']",http://www.patelbros.com/,https://maps.google.com/?cid=287724161489953741,4.1,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2130,255080,LA ESTRELLA INC,-87.721222,41.844284,3835 W 26th St,,Chicago,IL,60623.0,3810.0,COOK,False,False,ChIJ-Q8Al0MyDogREDF6ZBKBAFI,La Estrella,41.843997,-87.7236099,"3937 West 26th Street, Chicago",0,"3937 W 26th St, Chicago, IL 60623, USA",(773) 762-0400,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']",,https://maps.google.com/?cid=5908864627105214736,4.0,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2131,255081,KOL TUV KOSHER FDS INC.,-87.703331,41.997555,2938 W Devon Ave,,Chicago,IL,60659.0,1556.0,COOK,False,False,ChIJxS5VOCLOD4gRl7zlJvdV4QU,Kol Tuv Kosher Foods,41.997697,-87.7036445,"2938 West Devon Avenue, Chicago",0,"2938 W Devon Ave, Chicago, IL 60659, USA",(773) 764-1800,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 12:00 AM', 'Friday: 7:00 AM – 2:00 PM', 'Saturday: Closed', 'Sunday: 8:00 AM – 7:00 PM']",http://koltuvkosher.com/,https://maps.google.com/?cid=423714359947410583,4.5,,,$$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2132,255131,CENTRAL BAKERY,-87.72451,41.909859,3911 W North Ave,,Chicago,IL,60647.0,4617.0,COOK,False,False,ChIJs3DNxzvND4gRNktHF0LXZyQ,North Pulaski Fresh Market,41.91008229999999,-87.72341779999999,"3850 West North Avenue, Chicago",Double Check- Address mismatch,"3850 W North Ave, Chicago, IL 60647, USA",(773) 235-3637,"['Monday: 8:00 AM – 9:00 PM', 'Tuesday: 8:00 AM – 9:00 PM', 'Wednesday: 8:00 AM – 9:00 PM', 'Thursday: 8:00 AM – 9:00 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 8:00 AM – 9:00 PM']",http://www.carniceriasjimenez.com/,https://maps.google.com/?cid=2623301986824964918,4.4,,,$,grocery,"['bakery', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,name second word
2133,255132,R & S Food & Liquor,-87.688942,41.932117,2425 W Diversey Ave,,Chicago,IL,60647.0,1908.0,COOK,False,False,ChIJ3wVDa4bSD4gRNtEE87R9D5s,R & S Food & Liquors,41.93206409999999,-87.6889612,"2425 West Diversey Avenue, Chicago",0,"2425 W Diversey Ave, Chicago, IL 60647, USA",(773) 342-7764,,,https://maps.google.com/?cid=11173287416654254390,2.4,,,$$$,convenience store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2134,255472,WALGREENS  03074,-87.645576,41.80872700000001,4700 S Halsted St,,Chicago,IL,60609.0,4416.0,COOK,False,False,ChIJ54VV_JouDogR7JQuzlk8ujs,Walgreens Photo,41.80855299999999,-87.64624189999999,"4700 South Halsted Street, Chicago",0,"4700 S Halsted St, Chicago, IL 60609, USA",(773) 927-8777,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 9:00 AM – 9:00 PM']",https://www.walgreens.com/locator/walgreens-4700+s+halsted+st-chicago-il-60609/id=3074,https://maps.google.com/?cid=4303818750314845420,,2.0,2.0,$,other,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3,name 1 and address 1 (more than one first) 
2135,255544,RUDY'S FOOD & LIQUOR INC,-87.663193,41.7686,1558 W 69th St,,Chicago,IL,60636.0,3449.0,COOK,False,False,ChIJn9h3MK8vDogRnXJnnPA4QBk,Rudy Food & Liquor,41.7686682,-87.6637398,"1558 West 69th Street, Chicago",0,"1558 W 69th St, Chicago, IL 60636, USA",(773) 925-5335,"['Monday: 10:00 AM – 2:00 AM', 'Tuesday: 10:00 AM – 2:00 AM', 'Wednesday: 10:00 AM – 2:00 AM', 'Thursday: 10:00 AM – 2:00 AM', 'Friday: 10:00 AM – 2:00 AM', 'Saturday: 8:00 AM – 3:00 AM', 'Sunday: Closed']",,https://maps.google.com/?cid=1819516855525012125,5.0,,,,convenience store,"['liquor_store', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2136,255648,NEIGHBORHOOD GROCERY & DELI,-87.66282700000002,41.730328,9001 S Ashland Ave,,Chicago,IL,60620.0,5027.0,COOK,False,False,ChIJc-1MZXklDogR0dt63tD-l2w,Stumpy's Grocery & Deli,41.730118,-87.662481,"9001 South Ashland Avenue, Chicago",0,"9001 S Ashland Ave, Chicago, IL 60620, USA",(773) 881-3114,"['Monday: 9:00 AM – 7:45 PM', 'Tuesday: 9:00 AM – 7:45 PM', 'Wednesday: 9:00 AM – 7:45 PM', 'Thursday: 9:00 AM – 7:45 PM', 'Friday: 9:00 AM – 7:45 PM', 'Saturday: 9:00 AM – 7:45 PM', 'Sunday: Closed']",,https://maps.google.com/?cid=7825003050618772433,1.0,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2137,256075,WILLIE'S GROCERY STORE,-87.672134,41.803188,4958 S Wolcott Ave,,Chicago,IL,60609.0,4849.0,COOK,False,False,ChIJC8rfeGsuDogRAFq2SkG4SSs,Little Munchkins,41.80147700000001,-87.67551800000001,"2018 West 51st Street, Chicago",Double Check- Address mismatch,"2018 W 51st St, Chicago, IL 60609, USA",,"['Monday: 9:00 AM – 8:00 PM', 'Tuesday: 9:00 AM – 8:00 PM', 'Wednesday: 9:00 AM – 8:00 PM', 'Thursday: 9:00 AM – 8:00 PM', 'Friday: 9:00 AM – 8:00 PM', 'Saturday: 9:00 AM – 5:30 PM', 'Sunday: 9:00 AM – 5:30 PM']",,https://maps.google.com/?cid=3119226807496628736,,,,0,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,name second word
2138,256154,ALDI 79,-87.587952,41.753151,7800 S South Chicago Ave,,Chicago,IL,60619.0,2724.0,COOK,False,False,ChIJ3VRsZY0oDogRD5UMUkyC_i0,ALDI,41.7526479,-87.5879822,"7800 South South Chicago Avenue, Chicago",0,"7800 S South Chicago Ave, Chicago, IL 60619, USA",(855) 955-2534,"['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 7:00 PM', 'Sunday: 9:00 AM – 7:00 PM']",https://www.aldi.us/,https://maps.google.com/?cid=3314229640096945423,4.2,1.0,1.0,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2139,256158,FAIRPLAY FOODS,-87.685715,41.851994,2200 S Western Ave,,Chicago,IL,60608.0,3816.0,COOK,False,False,ChIJBWF1hJwtDogR59sHaFbOSB4,Fairplay Foods,41.85149759999999,-87.68699079999999,"2200 South Western Avenue, Chicago",0,"2200 S Western Ave, Chicago, IL 60608, USA",(773) 254-2576,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']",http://www.fairplayfoods.com/,https://maps.google.com/?cid=2182220889968860135,3.9,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2140,256159,"MARZEYA BAKERY, INC.",-87.551369,41.733349,8908 S Commercial Ave,,Chicago,IL,60617.0,3201.0,COOK,False,False,ChIJR02_9OInDogRBZgd6QaoPhw,Panaderia Marzeya,41.733351,-87.55171299999999,"8908 South Commercial Avenue, Chicago",0,"8908 S Commercial Ave, Chicago, IL 60617, USA",(773) 374-7855,,,https://maps.google.com/?cid=2035248829252343813,2.5,,,,other,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2141,256303,ALDI  64,-87.682343,41.913616,1767 N Milwaukee Ave,,Chicago,IL,60647.0,5423.0,COOK,False,False,ChIJlbqUjr7SD4gRGjWaiksfsyc,ALDI,41.91390179999999,-87.68171020000001,"1767 North Milwaukee Avenue, Chicago",0,"1767 N Milwaukee Ave, Chicago, IL 60647, USA",(855) 955-2534,,https://www.aldi.us/,https://maps.google.com/?cid=2860664597618767130,4.5,1.0,1.0,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,name first word
2142,256304,BARI FOODS,-87.655426,41.89114,1120 W Grand Ave,,Chicago,IL,60642.0,5880.0,COOK,False,False,ChIJV2KSLNQsDogRHCI2x1e5YCo,Bari,41.89122899999999,-87.655585,"1120 West Grand Avenue #1, Chicago",0,"1120 W Grand Ave #1, Chicago, IL 60642, USA",(312) 666-0730,"['Monday: 8:00 AM – 6:30 PM', 'Tuesday: 8:00 AM – 6:30 PM', 'Wednesday: 8:00 AM – 6:30 PM', 'Thursday: 8:00 AM – 6:30 PM', 'Friday: 8:00 AM – 6:30 PM', 'Saturday: 8:00 AM – 6:00 PM', 'Sunday: 8:00 AM – 2:00 PM']",http://www.barichicago.com/,https://maps.google.com/?cid=3053644334012703260,4.7,1.0,1.0,$,other,"['meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2143,256305,FOOD TOWN,-87.652229,41.961842,4401 N Hazel St,,Chicago,IL,60640.0,6007.0,COOK,False,False,ChIJj0VRks7TD4gR89xAPkPrclU,Food Town,41.961914,-87.65216269999999,"4401 North Hazel Street, Chicago",0,"4401 N Hazel St, Chicago, IL 60640, USA",(773) 561-6362,"['Monday: 6:00 AM – 11:00 PM', 'Tuesday: 6:00 AM – 11:00 PM', 'Wednesday: 6:00 AM – 11:00 PM', 'Thursday: 6:00 AM – 11:00 PM', 'Friday: 6:00 AM – 11:00 PM', 'Saturday: 7:00 AM – 11:00 PM', 'Sunday: 7:00 AM – 10:00 PM']",http://www.uptownfoodtown.com/,https://maps.google.com/?cid=6157242314608663795,4.7,,,$,convenience store,"['grocery_or_supermarket', 'convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
2144,256498,QUICK STOP - JIM'S FD & LIQ,-87.684303,41.764698,2424 W 71st St,,Chicago,IL,60629.0,1420.0,COOK,False,False,ChIJW46vtMUvDogRDolGPKU7nGE,Quick Stop Food & Liquor,41.76478589999999,-87.6843408,"2424 West 71st Street, Chicago",0,"2424 W 71st St, Chicago, IL 60629, USA",(773) 778-5200,,,https://maps.google.com/?cid=7033562298912770318,,,,,convenience store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2145,256740,La Baguette Bakery,-87.703484,41.844494,3117 W 26th St,,Chicago,IL,60623.0,4145.0,COOK,False,False,ChIJ3R3qJnEyDogR5mJZelrgTMk,La Baguette Bakery,41.8444184,-87.7033407,"3117 West 26th Street, Chicago",0,"3117 W 26th St, Chicago, IL 60623, USA",(773) 254-0006,"['Monday: 5:00 AM – 9:00 PM', 'Tuesday: 5:00 AM – 9:00 PM', 'Wednesday: 5:00 AM – 9:00 PM', 'Thursday: 5:00 AM – 9:00 PM', 'Friday: 5:00 AM – 9:00 PM', 'Saturday: 5:00 AM – 9:00 PM', 'Sunday: 6:00 AM – 9:00 PM']",http://labaguettemelrose.com/,https://maps.google.com/?cid=14505215179057881830,2.9,,,$,other,"['bakery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2146,256904,DONA MARI'S CORPORATION,-87.721672,41.924522,3757 W Fullerton Ave,,Chicago,IL,60647.0,2330.0,COOK,False,False,ChIJV9s2LRLND4gRLEij0ReX-Po,Dona Mari's,41.9243858,-87.72169219999999,"3759 West Fullerton Avenue, Chicago",0,"3759 W Fullerton Ave, Chicago, IL 60647, USA",(773) 227-3790,,,https://maps.google.com/?cid=18084370432263407660,3.0,,,,other,"['point_of_interest', 'establishment']",1,name first word
2147,257011,Sun Liquors & Foods,-87.658592,41.994484,1101 W Granville Ave,,Chicago,IL,60660.0,2012.0,COOK,False,False,ChIJ2Qxpf5_RD4gRFFwD0uhS2Ys,Sovereign Liquors,41.9947566,-87.6605958,"6202 North Broadway Street, Chicago",Double Check- Address mismatch,"6202 N Broadway St, Chicago, IL 60660, USA",(773) 274-0057,"['Monday: 12:00 PM – 2:00 AM', 'Tuesday: 12:00 PM – 2:00 AM', 'Wednesday: 12:00 PM – 2:00 AM', 'Thursday: 12:00 PM – 2:00 AM', 'Friday: 12:00 PM – 2:00 AM', 'Saturday: 12:00 PM – 3:00 AM', 'Sunday: 12:00 PM – 12:00 AM']",,https://maps.google.com/?cid=10077176801127521300,4.6,,,$,other,"['bar', 'point_of_interest', 'establishment']",1,name second word
2148,257017,SAVK INC,-87.631912,41.794155,5500 S Wells St,,Chicago,IL,60621.0,4116.0,COOK,False,False,,,,,,0,0,0,0,0,0,0.0,,0.0,0,unknown,0,0,name second word
2149,257041,RED APPLE FD & LIQ,-87.61846899999998,41.802063,317 E 51st St,,Chicago,IL,60615.0,3503.0,COOK,False,False,ChIJxZ8ZOLMuDogRYTv81aqTQrU,Red Apple Food & Liquor Inc,41.8018331,-87.6186918,"315 East 51st Street, Chicago",0,"315 E 51st St, Chicago, IL 60615, USA",(773) 538-2325,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 9:00 AM – 9:00 PM']",,https://maps.google.com/?cid=13061164231271660385,3.3,,,,convenience store,"['liquor_store', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,name second word
2150,257163,A & J FOOD MARKET INC,-87.633751,41.758118,342 W 75th St,,Chicago,IL,60621.0,3445.0,COOK,False,False,ChIJq8m00jgvDogR3QtwLtqWR7Q,A & J Food Mart عرفات,41.7581861,-87.63360639999999,"342 West 75th Street, Chicago",0,"342 W 75th St, Chicago, IL 60621, USA",(773) 783-1611,"['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: 8:00 AM – 8:00 PM', 'Sunday: 8:00 AM – 4:45 PM']",,https://maps.google.com/?cid=12990517513999616989,4.3,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2151,257190,"MELISSA FOOD & LIQUOR, INC",-87.723679,41.905045,3867 W Grand Ave,,Chicago,IL,60651.0,2006.0,COOK,False,False,ChIJ60xp5DDND4gRqIdSPR204cY,Melissa Foods & Liquor,41.9050041,-87.7237882,"3867 West Grand Avenue, Chicago",0,"3867 W Grand Ave, Chicago, IL 60651, USA",(773) 227-5506,,,https://maps.google.com/?cid=14330933526945499048,5.0,,,,convenience store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
2152,257360,FRESH BUY FOODS,-87.614326,41.779884,6319 S Vernon Ave,,Chicago,IL,60637.0,3320.0,COOK,False,False,,,,,,0,0,0,0,0,0,0.0,,0.0,0,unknown,0,0,name second word
2153,257388,POTASH BROS. SUPER MART,-87.628227,41.898792,875 N State St,,Chicago,IL,60610.0,3307.0,COOK,False,False,ChIJ3SbJdlLTD4gRGe1tydMOdqM,Potash Markets,41.8986604,-87.62812509999999,"875 North State Street, Chicago",0,"875 N State St, Chicago, IL 60611, USA",(312) 266-4200,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 9:00 PM']",http://www.potashmarkets.com/,https://maps.google.com/?cid=11778618178214423833,3.6,2.0,2.0,$$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
